Now Timestamp,API Timestamp,AQI,PM10
2024-05-28T16:45:00.479497,2024-05-28T22:00:00+07:00,134,59
2024-05-28T16:50:01.103482,2024-05-28T22:00:00+07:00,134,59
2024-05-28T16:55:00.912313,2024-05-28T22:00:00+07:00,134,59
2024-05-28T17:00:00.584674,2024-05-28T22:00:00+07:00,134,59
2024-05-28T17:05:01.181185,2024-05-28T22:00:00+07:00,134,59
2024-05-28T17:10:00.777514,2024-05-28T22:00:00+07:00,134,59
2024-05-28T17:15:01.339041,2024-05-28T22:00:00+07:00,134,59
2024-05-28T17:20:00.894134,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:25:00.482332,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:30:01.061011,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:35:00.693580,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:40:01.279583,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:45:00.889797,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:50:00.449208,2024-05-28T23:00:00+07:00,151,59
2024-05-28T17:55:01.284636,2024-05-28T23:00:00+07:00,151,59
2024-05-28T18:00:00.906086,2024-05-28T23:00:00+07:00,151,59
2024-05-28T18:05:00.519551,2024-05-28T23:00:00+07:00,151,59
2024-05-28T18:10:01.085011,2024-05-28T23:00:00+07:00,151,59
2024-05-28T18:15:00.705287,2024-05-28T23:00:00+07:00,151,59
2024-05-28T18:20:01.288186,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:25:00.870460,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:30:00.495340,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:35:01.137099,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:40:00.730356,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:45:01.605317,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:50:01.198642,2024-05-29T00:00:00+07:00,147,59
2024-05-28T18:55:00.810192,2024-05-29T00:00:00+07:00,147,59
2024-05-28T19:00:01.731295,2024-05-29T00:00:00+07:00,147,59
2024-05-28T19:05:01.293118,2024-05-29T00:00:00+07:00,147,59
2024-05-28T19:10:00.849090,2024-05-29T00:00:00+07:00,147,59
2024-05-28T19:15:00.397082,2024-05-29T01:00:00+07:00,161,59
2024-05-28T19:20:00.931316,2024-05-29T01:00:00+07:00,161,59
2024-05-28T19:25:00.512334,2024-05-29T01:00:00+07:00,161,64
2024-05-28T19:30:01.090061,2024-05-29T01:00:00+07:00,161,64
2024-05-28T19:35:00.720259,2024-05-29T01:00:00+07:00,161,64
2024-05-28T19:40:01.290234,2024-05-29T01:00:00+07:00,161,64
2024-05-28T19:45:00.876731,2024-05-29T01:00:00+07:00,161,64
2024-05-28T19:50:00.758953,2024-05-29T01:00:00+07:00,161,64
2024-05-28T19:55:01.338474,2024-05-29T01:00:00+07:00,161,64
2024-05-28T20:00:00.893271,2024-05-29T01:00:00+07:00,161,64
2024-05-28T20:05:00.829155,2024-05-29T01:00:00+07:00,161,64
2024-05-28T20:10:01.398037,2024-05-29T01:00:00+07:00,161,64
2024-05-28T20:15:00.997825,2024-05-29T02:00:00+07:00,170,64
2024-05-28T20:20:00.563903,2024-05-29T02:00:00+07:00,170,64
2024-05-28T20:25:01.187005,2024-05-29T02:00:00+07:00,170,80
2024-05-28T20:30:00.816439,2024-05-29T02:00:00+07:00,170,80
2024-05-28T20:35:00.458289,2024-05-29T02:00:00+07:00,170,80
2024-05-28T20:40:01.039350,2024-05-29T02:00:00+07:00,170,80
2024-05-28T20:45:00.625100,2024-05-29T02:00:00+07:00,170,80
2024-05-28T20:50:01.411723,2024-05-29T02:00:00+07:00,170,80
2024-05-28T20:55:00.975131,2024-05-29T02:00:00+07:00,170,80
2024-05-28T21:00:00.594828,2024-05-29T02:00:00+07:00,170,80
2024-05-28T21:05:01.409522,2024-05-29T02:00:00+07:00,170,80
2024-05-28T21:10:01.041664,2024-05-29T03:00:00+07:00,167,80
2024-05-28T21:15:00.633844,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:20:01.184743,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:25:00.810690,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:30:01.396164,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:35:01.012637,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:40:00.571627,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:45:01.118589,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:50:00.683203,2024-05-29T03:00:00+07:00,167,77
2024-05-28T21:55:01.305519,2024-05-29T03:00:00+07:00,167,77
2024-05-28T22:00:00.923313,2024-05-29T03:00:00+07:00,167,77
2024-05-28T22:05:00.471824,2024-05-29T03:00:00+07:00,167,77
2024-05-28T22:10:01.287191,2024-05-29T04:00:00+07:00,160,77
2024-05-28T22:15:00.855726,2024-05-29T04:00:00+07:00,160,77
2024-05-28T22:20:00.449525,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:25:00.982701,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:30:00.603318,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:35:01.210669,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:40:00.854787,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:45:00.431952,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:50:01.003629,2024-05-29T04:00:00+07:00,160,71
2024-05-28T22:55:00.574472,2024-05-29T04:00:00+07:00,160,71
2024-05-28T23:00:01.243496,2024-05-29T04:00:00+07:00,160,71
2024-05-28T23:05:00.819552,2024-05-29T05:00:00+07:00,155,71
2024-05-28T23:10:00.421378,2024-05-29T05:00:00+07:00,155,71
2024-05-28T23:15:01.241806,2024-05-29T05:00:00+07:00,155,71
2024-05-28T23:20:00.798898,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:25:00.388729,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:30:00.992688,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:35:00.578751,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:40:01.148263,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:45:00.682661,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:50:01.297192,2024-05-29T05:00:00+07:00,155,79
2024-05-28T23:55:00.882315,2024-05-29T06:00:00+07:00,153,79
2024-05-29T00:00:00.480413,2024-05-29T06:00:00+07:00,153,79
2024-05-29T00:05:01.245150,2024-05-29T06:00:00+07:00,153,79
2024-05-29T00:10:00.832698,2024-05-29T06:00:00+07:00,153,79
2024-05-29T00:15:00.419755,2024-05-29T06:00:00+07:00,153,79
2024-05-29T00:20:00.973813,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:25:00.605230,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:30:01.165415,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:35:00.783841,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:40:00.489138,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:45:01.083947,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:50:00.688522,2024-05-29T06:00:00+07:00,153,70
2024-05-29T00:55:01.311153,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:00:00.910460,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:05:00.509965,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:10:01.437078,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:15:01.015996,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:20:00.599294,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:25:01.416628,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:30:01.052297,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:35:00.652866,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:40:01.233774,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:45:00.797418,2024-05-29T07:00:00+07:00,155,70
2024-05-29T01:50:00.399079,2024-05-29T08:00:00+07:00,147,70
2024-05-29T01:55:01.053194,2024-05-29T08:00:00+07:00,147,70
2024-05-29T02:00:00.628930,2024-05-29T08:00:00+07:00,147,70
2024-05-29T02:05:01.244899,2024-05-29T08:00:00+07:00,147,70
2024-05-29T02:10:00.826787,2024-05-29T08:00:00+07:00,147,70
2024-05-29T02:15:00.474606,2024-05-29T08:00:00+07:00,147,70
2024-05-29T02:20:01.136702,2024-05-29T08:00:00+07:00,147,70
2024-05-29T02:25:00.686927,2024-05-29T08:00:00+07:00,147,66
2024-05-29T02:30:01.294368,2024-05-29T08:00:00+07:00,147,66
2024-05-29T02:35:00.924292,2024-05-29T08:00:00+07:00,147,66
2024-05-29T02:40:00.545314,2024-05-29T08:00:00+07:00,147,66
2024-05-29T02:45:01.123865,2024-05-29T08:00:00+07:00,147,66
2024-05-29T02:50:00.716958,2024-05-29T09:00:00+07:00,119,66
2024-05-29T02:55:01.328144,2024-05-29T09:00:00+07:00,119,66
2024-05-29T03:00:00.917256,2024-05-29T09:00:00+07:00,119,66
2024-05-29T03:05:00.518148,2024-05-29T09:00:00+07:00,119,66
2024-05-29T03:10:01.137880,2024-05-29T09:00:00+07:00,119,66
2024-05-29T03:15:01.128349,2024-05-29T09:00:00+07:00,119,66
2024-05-29T03:20:00.737384,2024-05-29T09:00:00+07:00,119,66
2024-05-29T03:25:01.356011,2024-05-29T09:00:00+07:00,119,59
2024-05-29T03:30:00.955537,2024-05-29T09:00:00+07:00,119,59
2024-05-29T03:35:00.613029,2024-05-29T09:00:00+07:00,119,59
2024-05-29T03:40:01.215155,2024-05-29T09:00:00+07:00,119,59
2024-05-29T03:45:00.834480,2024-05-29T10:00:00+07:00,124,59
2024-05-29T03:50:00.545095,2024-05-29T10:00:00+07:00,124,59
2024-05-29T03:55:01.135852,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:00:00.745191,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:05:01.383319,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:10:01.033519,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:15:00.643107,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:20:01.472215,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:25:01.085520,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:30:00.734643,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:35:01.390293,2024-05-29T10:00:00+07:00,124,59
2024-05-29T04:40:01.159056,2024-05-29T11:00:00+07:00,144,59
2024-05-29T04:45:00.791237,2024-05-29T11:00:00+07:00,144,59
2024-05-29T04:50:00.487781,2024-05-29T11:00:00+07:00,144,59
2024-05-29T04:55:01.078726,2024-05-29T11:00:00+07:00,144,59
2024-05-29T05:00:00.723869,2024-05-29T11:00:00+07:00,144,59
2024-05-29T05:05:01.389753,2024-05-29T11:00:00+07:00,144,59
2024-05-29T05:10:01.040566,2024-05-29T11:00:00+07:00,144,59
2024-05-29T05:15:00.641988,2024-05-29T11:00:00+07:00,144,59
2024-05-29T05:20:01.231505,2024-05-29T11:00:00+07:00,144,59
2024-05-29T05:25:01.167933,2024-05-29T11:00:00+07:00,144,56
2024-05-29T05:30:00.839553,2024-05-29T11:00:00+07:00,144,56
2024-05-29T05:35:00.549214,2024-05-29T12:00:00+07:00,134,56
2024-05-29T05:40:01.334248,2024-05-29T12:00:00+07:00,134,56
2024-05-29T05:45:00.906183,2024-05-29T12:00:00+07:00,134,56
2024-05-29T05:50:00.533506,2024-05-29T12:00:00+07:00,134,56
2024-05-29T05:55:01.225124,2024-05-29T12:00:00+07:00,134,56
2024-05-29T06:00:00.810049,2024-05-29T12:00:00+07:00,134,56
2024-05-29T06:05:00.527983,2024-05-29T12:00:00+07:00,134,56
2024-05-29T06:10:01.109694,2024-05-29T12:00:00+07:00,134,56
2024-05-29T06:15:00.738489,2024-05-29T12:00:00+07:00,134,57
2024-05-29T06:20:01.302935,2024-05-29T12:00:00+07:00,134,57
2024-05-29T06:25:00.952486,2024-05-29T12:00:00+07:00,134,57
2024-05-29T06:30:00.621575,2024-05-29T12:00:00+07:00,134,57
2024-05-29T06:35:01.234978,2024-05-29T13:00:00+07:00,134,57
2024-05-29T06:40:00.836630,2024-05-29T13:00:00+07:00,134,57
2024-05-29T06:45:00.743400,2024-05-29T13:00:00+07:00,134,57
2024-05-29T06:50:01.355312,2024-05-29T13:00:00+07:00,134,57
2024-05-29T06:55:00.938707,2024-05-29T13:00:00+07:00,134,57
2024-05-29T07:00:00.553498,2024-05-29T13:00:00+07:00,134,57
2024-05-29T07:05:01.175522,2024-05-29T13:00:00+07:00,134,57
2024-05-29T07:10:00.830713,2024-05-29T13:00:00+07:00,134,57
2024-05-29T07:15:00.499691,2024-05-29T13:00:00+07:00,134,57
2024-05-29T07:20:01.117872,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:25:00.732062,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:30:01.520146,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:35:01.175436,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:40:00.815245,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:45:00.501922,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:50:01.493499,2024-05-29T13:00:00+07:00,134,55
2024-05-29T07:55:01.157156,2024-05-29T13:00:00+07:00,134,55
2024-05-29T08:00:01.004131,2024-05-29T13:00:00+07:00,134,55
2024-05-29T08:05:00.718196,2024-05-29T13:00:00+07:00,134,55
2024-05-29T08:10:01.634278,2024-05-29T13:00:00+07:00,134,55
2024-05-29T08:15:01.297559,2024-05-29T13:00:00+07:00,134,55
2024-05-29T08:20:00.919758,2024-05-29T13:00:00+07:00,134,51
2024-05-29T08:25:00.505693,2024-05-29T13:00:00+07:00,134,51
2024-05-29T08:30:01.077033,2024-05-29T14:00:00+07:00,104,51
2024-05-29T08:35:00.692214,2024-05-29T14:00:00+07:00,104,51
2024-05-29T08:40:01.270080,2024-05-29T14:00:00+07:00,104,51
2024-05-29T08:45:00.930719,2024-05-29T14:00:00+07:00,104,51
2024-05-29T08:50:00.531646,2024-05-29T14:00:00+07:00,104,51
2024-05-29T08:55:01.098348,2024-05-29T14:00:00+07:00,104,51
2024-05-29T09:00:00.686499,2024-05-29T14:00:00+07:00,104,51
2024-05-29T09:05:01.308459,2024-05-29T14:00:00+07:00,104,51
2024-05-29T09:10:00.957584,2024-05-29T14:00:00+07:00,104,51
2024-05-29T09:15:00.851607,2024-05-29T14:00:00+07:00,104,51
2024-05-29T09:20:00.514415,2024-05-29T14:00:00+07:00,104,51
2024-05-29T09:25:01.130863,2024-05-29T15:00:00+07:00,93,51
2024-05-29T09:30:00.677043,2024-05-29T15:00:00+07:00,93,48
2024-05-29T09:35:01.337955,2024-05-29T15:00:00+07:00,93,48
2024-05-29T09:40:00.921833,2024-05-29T15:00:00+07:00,93,48
2024-05-29T09:45:00.508908,2024-05-29T15:00:00+07:00,93,48
2024-05-29T09:50:01.103389,2024-05-29T15:00:00+07:00,93,48
2024-05-29T09:55:00.810809,2024-05-29T15:00:00+07:00,93,48
2024-05-29T10:00:00.656251,2024-05-29T15:00:00+07:00,93,48
2024-05-29T10:05:01.410923,2024-05-29T15:00:00+07:00,93,48
2024-05-29T10:10:01.028172,2024-05-29T15:00:00+07:00,93,48
2024-05-29T10:15:00.968575,2024-05-29T15:00:00+07:00,93,48
2024-05-29T10:20:00.812723,2024-05-29T15:00:00+07:00,93,48
2024-05-29T10:25:00.469525,2024-05-29T16:00:00+07:00,104,48
2024-05-29T10:30:01.106785,2024-05-29T16:00:00+07:00,104,51
2024-05-29T10:35:00.692542,2024-05-29T16:00:00+07:00,104,51
2024-05-29T10:40:01.295439,2024-05-29T16:00:00+07:00,104,51
2024-05-29T10:45:00.939420,2024-05-29T16:00:00+07:00,104,51
2024-05-29T10:50:00.501018,2024-05-29T16:00:00+07:00,104,51
2024-05-29T10:55:01.140967,2024-05-29T16:00:00+07:00,104,51
2024-05-29T11:00:00.734732,2024-05-29T16:00:00+07:00,104,51
2024-05-29T11:05:01.305837,2024-05-29T16:00:00+07:00,104,51
2024-05-29T11:10:00.933113,2024-05-29T16:00:00+07:00,104,51
2024-05-29T11:15:00.546276,2024-05-29T16:00:00+07:00,104,51
2024-05-29T11:20:01.448348,2024-05-29T17:00:00+07:00,95,51
2024-05-29T11:25:01.134150,2024-05-29T17:00:00+07:00,95,46
2024-05-29T11:30:00.799656,2024-05-29T17:00:00+07:00,95,46
2024-05-29T11:35:00.635469,2024-05-29T17:00:00+07:00,95,46
2024-05-29T11:40:01.228724,2024-05-29T17:00:00+07:00,95,46
2024-05-29T11:45:00.819454,2024-05-29T17:00:00+07:00,95,46
2024-05-29T11:50:00.600922,2024-05-29T17:00:00+07:00,95,46
2024-05-29T11:55:01.195923,2024-05-29T17:00:00+07:00,95,46
2024-05-29T12:00:00.863310,2024-05-29T17:00:00+07:00,95,46
2024-05-29T12:05:00.523672,2024-05-29T17:00:00+07:00,95,46
2024-05-29T12:10:01.238754,2024-05-29T17:00:00+07:00,95,46
2024-05-29T12:15:00.902927,2024-05-29T17:00:00+07:00,95,46
2024-05-29T12:20:00.495388,2024-05-29T18:00:00+07:00,114,46
2024-05-29T12:25:01.363033,2024-05-29T18:00:00+07:00,114,50
2024-05-29T12:30:01.000991,2024-05-29T18:00:00+07:00,114,50
2024-05-29T12:35:00.584716,2024-05-29T18:00:00+07:00,114,50
2024-05-29T12:40:01.226869,2024-05-29T18:00:00+07:00,114,50
2024-05-29T12:45:00.808922,2024-05-29T18:00:00+07:00,114,50
2024-05-29T12:50:00.503922,2024-05-29T18:00:00+07:00,114,50
2024-05-29T12:55:01.119802,2024-05-29T18:00:00+07:00,114,50
2024-05-29T13:00:00.719475,2024-05-29T18:00:00+07:00,114,50
2024-05-29T13:05:01.387361,2024-05-29T18:00:00+07:00,114,50
2024-05-29T13:10:01.003987,2024-05-29T18:00:00+07:00,114,50
2024-05-29T13:15:00.608876,2024-05-29T18:00:00+07:00,114,50
2024-05-29T13:20:01.216521,2024-05-29T19:00:00+07:00,149,50
2024-05-29T13:25:00.806292,2024-05-29T19:00:00+07:00,149,55
2024-05-29T13:30:00.819390,2024-05-29T19:00:00+07:00,149,55
2024-05-29T13:35:00.481400,2024-05-29T19:00:00+07:00,149,55
2024-05-29T13:40:01.198120,2024-05-29T19:00:00+07:00,149,55
2024-05-29T13:45:00.810111,2024-05-29T19:00:00+07:00,149,55
2024-05-29T13:50:01.379748,2024-05-29T19:00:00+07:00,149,55
2024-05-29T13:55:01.001795,2024-05-29T19:00:00+07:00,149,55
2024-05-29T14:00:00.573504,2024-05-29T19:00:00+07:00,149,55
2024-05-29T14:05:01.257610,2024-05-29T19:00:00+07:00,149,55
2024-05-29T14:10:00.880292,2024-05-29T19:00:00+07:00,149,55
2024-05-29T14:15:00.597564,2024-05-29T20:00:00+07:00,122,55
2024-05-29T14:20:01.193372,2024-05-29T20:00:00+07:00,122,55
2024-05-29T14:25:00.902800,2024-05-29T20:00:00+07:00,122,56
2024-05-29T14:30:00.562175,2024-05-29T20:00:00+07:00,122,56
2024-05-29T14:35:01.436119,2024-05-29T20:00:00+07:00,122,56
2024-05-29T14:40:01.013904,2024-05-29T20:00:00+07:00,122,56
2024-05-29T14:45:00.595337,2024-05-29T20:00:00+07:00,122,56
2024-05-29T14:50:01.177283,2024-05-29T20:00:00+07:00,122,56
2024-05-29T14:55:00.839910,2024-05-29T20:00:00+07:00,122,56
2024-05-29T15:00:00.513680,2024-05-29T20:00:00+07:00,122,56
2024-05-29T15:05:01.128162,2024-05-29T20:00:00+07:00,122,56
2024-05-29T15:10:00.802380,2024-05-29T20:00:00+07:00,122,56
2024-05-29T15:15:00.489045,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:20:01.106698,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:25:00.716520,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:30:01.270596,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:35:00.953921,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:40:00.948818,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:45:00.517505,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:50:01.083509,2024-05-29T21:00:00+07:00,114,57
2024-05-29T15:55:00.668284,2024-05-29T21:00:00+07:00,114,57
2024-05-29T16:00:01.266271,2024-05-29T21:00:00+07:00,114,57
2024-05-29T16:05:00.965254,2024-05-29T21:00:00+07:00,114,57
2024-05-29T16:10:00.637731,2024-05-29T22:00:00+07:00,93,57
2024-05-29T16:15:01.214236,2024-05-29T22:00:00+07:00,93,57
2024-05-29T16:20:00.774572,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:25:00.512198,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:30:01.172118,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:35:00.812133,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:40:00.482281,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:45:01.543171,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:50:01.161825,2024-05-29T22:00:00+07:00,93,52
2024-05-29T16:55:00.830889,2024-05-29T22:00:00+07:00,93,52
2024-05-29T17:00:00.495326,2024-05-29T22:00:00+07:00,93,52
2024-05-29T17:05:01.099379,2024-05-29T22:00:00+07:00,93,52
2024-05-29T17:10:00.751127,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:15:00.465519,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:20:01.081607,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:25:00.753293,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:30:00.503096,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:35:01.090815,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:40:00.708403,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:45:01.695557,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:50:01.280371,2024-05-29T23:00:00+07:00,112,52
2024-05-29T17:55:00.881490,2024-05-29T23:00:00+07:00,112,52
2024-05-29T18:00:00.503668,2024-05-29T23:00:00+07:00,112,52
2024-05-29T18:05:01.187633,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:10:00.822101,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:15:00.394171,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:20:00.992084,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:25:00.583922,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:30:00.462294,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:35:01.093739,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:40:00.691090,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:45:01.315507,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:50:01.354078,2024-05-30T00:00:00+07:00,104,52
2024-05-29T18:55:01.429736,2024-05-30T00:00:00+07:00,104,52
2024-05-29T19:00:01.032272,2024-05-30T00:00:00+07:00,104,52
2024-05-29T19:05:00.616963,2024-05-30T01:00:00+07:00,117,52
2024-05-29T19:10:01.164203,2024-05-30T01:00:00+07:00,117,52
2024-05-29T19:15:00.780791,2024-05-30T01:00:00+07:00,117,52
2024-05-29T19:20:00.455921,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:25:01.083879,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:30:00.687987,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:35:01.324881,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:40:00.890151,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:45:00.463314,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:50:01.095265,2024-05-30T01:00:00+07:00,117,56
2024-05-29T19:55:00.649211,2024-05-30T01:00:00+07:00,117,56
2024-05-29T20:00:01.650381,2024-05-30T01:00:00+07:00,117,56
2024-05-29T20:05:01.244927,2024-05-30T02:00:00+07:00,134,56
2024-05-29T20:10:00.778798,2024-05-30T02:00:00+07:00,134,56
2024-05-29T20:15:00.477448,2024-05-30T02:00:00+07:00,134,56
2024-05-29T20:20:01.086185,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:25:00.743765,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:30:01.319205,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:35:00.885273,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:40:00.480703,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:45:01.068692,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:50:01.149752,2024-05-30T02:00:00+07:00,134,52
2024-05-29T20:55:00.762889,2024-05-30T02:00:00+07:00,134,52
2024-05-29T21:00:01.363736,2024-05-30T03:00:00+07:00,159,52
2024-05-29T21:05:01.006282,2024-05-30T03:00:00+07:00,159,52
2024-05-29T21:10:00.589304,2024-05-30T03:00:00+07:00,159,52
2024-05-29T21:15:01.228487,2024-05-30T03:00:00+07:00,159,52
2024-05-29T21:20:00.802020,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:25:00.413270,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:30:00.989660,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:35:00.681306,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:40:01.290318,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:45:00.885889,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:50:00.490140,2024-05-30T03:00:00+07:00,159,68
2024-05-29T21:55:01.430077,2024-05-30T04:00:00+07:00,157,68
2024-05-29T22:00:01.020809,2024-05-30T04:00:00+07:00,157,68
2024-05-29T22:05:00.596768,2024-05-30T04:00:00+07:00,157,68
2024-05-29T22:10:01.237527,2024-05-30T04:00:00+07:00,157,68
2024-05-29T22:15:00.832234,2024-05-30T04:00:00+07:00,157,68
2024-05-29T22:20:00.455943,2024-05-30T04:00:00+07:00,157,68
2024-05-29T22:25:01.087333,2024-05-30T04:00:00+07:00,157,72
2024-05-29T22:30:00.672656,2024-05-30T04:00:00+07:00,157,72
2024-05-29T22:35:01.314777,2024-05-30T04:00:00+07:00,157,72
2024-05-29T22:40:00.873470,2024-05-30T04:00:00+07:00,157,72
2024-05-29T22:45:00.523454,2024-05-30T04:00:00+07:00,157,72
2024-05-29T22:50:01.136327,2024-05-30T04:00:00+07:00,157,72
2024-05-29T22:55:00.675875,2024-05-30T05:00:00+07:00,157,72
2024-05-29T23:00:01.557927,2024-05-30T05:00:00+07:00,157,72
2024-05-29T23:05:01.204717,2024-05-30T05:00:00+07:00,157,72
2024-05-29T23:10:00.836350,2024-05-30T05:00:00+07:00,157,72
2024-05-29T23:15:00.464539,2024-05-30T05:00:00+07:00,157,72
2024-05-29T23:20:01.097092,2024-05-30T05:00:00+07:00,157,72
2024-05-29T23:25:00.723781,2024-05-30T05:00:00+07:00,157,70
2024-05-29T23:30:01.337752,2024-05-30T05:00:00+07:00,157,70
2024-05-29T23:35:00.895705,2024-05-30T05:00:00+07:00,157,70
2024-05-29T23:40:00.492327,2024-05-30T05:00:00+07:00,157,70
2024-05-29T23:45:01.092856,2024-05-30T05:00:00+07:00,157,70
2024-05-29T23:50:00.709800,2024-05-30T06:00:00+07:00,144,70
2024-05-29T23:55:01.277896,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:00:00.859538,2024-05-30T06:00:00+07:00,144,70
2024-05-30T00:05:00.481071,2024-05-30T06:00:00+07:00,144,70
